"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"09/12/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/13/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/14/2022","AQS","040128000","1","0.04","ppm","37","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/15/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/16/2022","AQS","040128000","1","0.055","ppm","51","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/17/2022","AQS","040128000","1","0.046","ppm","43","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/18/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/19/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/20/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/21/2022","AQS","040128000","1","0.036","ppm","33","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/22/2022","AQS","040128000","1","0.034","ppm","31","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/23/2022","AQS","040128000","1","0.032","ppm","30","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/24/2022","AQS","040128000","1","0.037","ppm","34","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/25/2022","AQS","040128000","1","0.047","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/26/2022","AQS","040128000","1","0.052","ppm","48","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/27/2022","AQS","040128000","1","0.054","ppm","50","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/28/2022","AQS","040128000","1","0.049","ppm","45","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/29/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"09/30/2022","AQS","040128000","1","0.051","ppm","47","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/01/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/02/2022","AQS","040128000","1","0.05","ppm","46","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/03/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/04/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/05/2022","AQS","040128000","1","0.053","ppm","49","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/06/2022","AQS","040128000","1","0.051","ppm","47","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/07/2022","AQS","040128000","1","0.046","ppm","43","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/08/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/09/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/10/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/11/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","13","76.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/12/2022","AQS","040128000","1","0.05","ppm","46","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/13/2022","AQS","040128000","1","0.051","ppm","47","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/14/2022","AQS","040128000","1","0.05","ppm","46","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/15/2022","AQS","040128000","1","0.037","ppm","34","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/16/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/17/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/18/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/19/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/20/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/21/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/22/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/23/2022","AQS","040128000","1","0.046","ppm","43","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/24/2022","AQS","040128000","1","0.041","ppm","38","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/25/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/26/2022","AQS","040128000","1","0.049","ppm","45","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/27/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/28/2022","AQS","040128000","1","0.046","ppm","43","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/29/2022","AQS","040128000","1","0.049","ppm","45","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/30/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"10/31/2022","AQS","040128000","1","0.048","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/01/2022","AQS","040128000","1","0.052","ppm","48","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/02/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/03/2022","AQS","040128000","1","0.041","ppm","38","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/04/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/05/2022","AQS","040128000","1","0.034","ppm","31","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/06/2022","AQS","040128000","1","0.041","ppm","38","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/07/2022","AQS","040128000","1","0.04","ppm","37","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/08/2022","AQS","040128000","1","0.036","ppm","33","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/09/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/10/2022","AQS","040128000","1","0.041","ppm","38","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/11/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/12/2022","AQS","040128000","1","0.04","ppm","37","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/13/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/14/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/15/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/16/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/17/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/18/2022","AQS","040128000","1","0.04","ppm","37","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/19/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/20/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/21/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/22/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/23/2022","AQS","040128000","1","0.04","ppm","37","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/24/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/25/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/26/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/27/2022","AQS","040128000","1","0.041","ppm","38","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/28/2022","AQS","040128000","1","0.047","ppm","44","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/29/2022","AQS","040128000","1","0.051","ppm","47","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"11/30/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/01/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/02/2022","AQS","040128000","1","0.043","ppm","40","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/03/2022","AQS","040128000","1","0.03","ppm","28","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/04/2022","AQS","040128000","1","0.024","ppm","22","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/05/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/06/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/07/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/08/2022","AQS","040128000","1","0.044","ppm","41","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/09/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/10/2022","AQS","040128000","1","0.04","ppm","37","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/11/2022","AQS","040128000","1","0.045","ppm","42","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/12/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/13/2022","AQS","040128000","1","0.036","ppm","33","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/14/2022","AQS","040128000","1","0.035","ppm","32","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/15/2022","AQS","040128000","1","0.034","ppm","31","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/16/2022","AQS","040128000","1","0.042","ppm","39","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/17/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/18/2022","AQS","040128000","1","0.035","ppm","32","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/19/2022","AQS","040128000","1","0.041","ppm","38","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/20/2022","AQS","040128000","1","0.034","ppm","31","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/21/2022","AQS","040128000","1","0.037","ppm","34","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/22/2022","AQS","040128000","1","0.039","ppm","36","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/23/2022","AQS","040128000","1","0.037","ppm","34","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/24/2022","AQS","040128000","1","0.036","ppm","33","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/25/2022","AQS","040128000","1","0.038","ppm","35","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/26/2022","AQS","040128000","1","0.033","ppm","31","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/27/2022","AQS","040128000","1","0.031","ppm","29","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/28/2022","AQS","040128000","1","0.035","ppm","32","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/29/2022","AQS","040128000","1","0.032","ppm","30","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"12/30/2022","AQS","040128000","1","0.029","ppm","27","ALAMO LAKE","17","100.0000","44201","Ozone","087","","","04","Arizona","012","La Paz","34.2439","-113.5586"
"01/01/2022","AQS","040130019","1","0.043","ppm","40","WEST PHOENIX","17","100.0000","44201","Ozone","087","38060","Phoenix-Mesa-Scottsdale, AZ","04","Arizona","013","Maricopa","33.4837800008686","-112.14256"
