,site_id,date,ke_oz,vprps_def,bnid,ndvi,spf_hmdty,down_srad_moving_wkly_average,max_surf_temp_moving_wkly_average,vprps_def_moving_wkly_average,wdsp_moving_wkly_average,Spring,Summer,Winter
31443,40137021,2021-09-20,400.4018636328544,2.878517866134644,55.156585693359375,0.239284375,0.0079596601426601,248.9764883858817,311.02600533621654,3.3482135704585483,3.067995003291539,False,False,False
31444,40137021,2021-09-21,406.6024878179772,3.6446409225463863,49.08796691894531,0.2384609375,0.0064450684003531,247.8372759137835,310.80970546177457,3.2970282350267683,2.902482169015067,False,False,False
31445,40137021,2021-09-22,407.42136503558527,3.811710357666016,55.358516693115234,0.2376375,0.0057473387569189,246.16535077776228,310.6310032435826,3.274303913116455,2.8623669828687395,False,False,False
31446,40137021,2021-09-23,379.11533309914114,3.2644834518432617,31.70072364807129,0.2368140625,0.0064391628839075,243.1894814627511,310.12288556780135,3.19193628856114,2.677923117365156,False,False,False
31447,40137021,2021-09-24,355.4622616977658,2.3865761756896973,47.99168395996094,0.235990625,0.0079771252349019,242.32678876604353,309.43263462611606,3.0629024505615234,2.509942650794983,False,False,False
31448,40137021,2021-09-25,350.33337847448416,2.440505027770996,53.09069442749024,0.2351671875,0.0099811339750885,242.13813127790178,309.06849452427457,2.999877691268921,2.3790352855409895,False,False,False
31449,40137021,2021-09-26,226.494096380228,0.907097339630127,0.0,0.23434375,0.0103471586480736,229.80841064453125,307.221670968192,2.7619330201830183,2.249104074069432,False,False,False
31450,40137021,2021-09-27,322.7443316682695,1.631694197654724,0.0,0.2335203125,0.0099357441067695,222.4570813860212,306.30053274972096,2.5838153532573154,2.174205865178789,False,False,False
31451,40137021,2021-09-28,350.3893702107144,1.7297072410583496,48.59362411499024,0.232696875,0.0107508869841694,217.4416787283761,305.22660173688615,2.3102533987590244,2.4108642680304393,False,False,False
31452,40137021,2021-09-29,299.2680376132203,1.5080829858779907,46.260250091552734,0.2318734375,0.0107549494132399,208.0978785923549,303.9181910923549,1.981163774217878,2.523014392171587,False,False,False
31453,40137021,2021-09-30,351.9478662625723,2.334666013717652,0.4236268699169159,0.23105,0.0088584888726472,205.38892909458704,303.5460989815848,1.848332711628505,2.5766894136156355,False,False,False
31454,40137021,2021-10-01,363.25981986295426,2.7517967224121094,43.4128303527832,0.228771875,0.0065304185263812,206.46039036342077,303.82652064732144,1.9005070754459925,2.5339118582861766,False,False,False
31455,40137021,2021-10-02,346.264144750512,3.2385237216949463,44.329856872558594,0.22649375,0.0052813272923231,207.70904758998327,304.00833565848217,2.014509746006557,2.3771223851612637,False,False,False
31456,40137021,2021-10-03,336.0692997337147,3.454875469207764,50.42216873168945,0.224215625,0.0062684724107384,219.1178959437779,306.00498744419644,2.3784780502319336,2.360873988696507,False,False,False
31457,40137021,2021-10-04,319.33481369234295,3.708925008773804,0.0493140816688537,0.2219375,0.0067570600658655,220.60191127232142,307.24251883370533,2.6752253089632307,2.375193306377956,False,False,False
31458,40137021,2021-10-05,227.1189669547827,2.1932106018066406,0.0,0.219659375,0.0085038337856531,211.0773468017578,307.3031659807478,2.741440074784415,2.238658308982849,False,False,False
31459,40137021,2021-10-06,270.19140155299556,2.509091377258301,-475.0146484375,0.21738125,0.0080125778913497,209.89908708844865,307.8455287388393,2.8844412735530307,2.1353679895401,False,False,False
31460,40137021,2021-10-07,302.2144983274518,2.824971914291382,48.970703125,0.215103125,0.0075213219970464,207.57994515555245,308.0641392299107,2.9544849736349925,2.152605482510158,False,False,False
31461,40137021,2021-10-08,271.763393280983,2.8920247554779053,51.49599456787109,0.212825,0.0073034991510212,201.5553915841239,308.20296805245533,2.9745175497872487,2.286996466772897,False,False,False
31462,40137021,2021-10-09,269.59622979051755,2.1310808658599854,55.25367736816406,0.210546875,0.0067824707366526,197.0418657575335,307.61414882114957,2.8163114275251115,2.547248193195888,False,False,False
31463,40137021,2021-10-10,331.7370591189361,2.323241233825684,48.07106018066406,0.20826875,0.0044081513769924,196.35014997209822,306.6617693219866,2.6546493938991005,2.5059176853724887,False,False,False
31464,40137021,2021-10-11,340.62852612220166,2.5780818462371826,78.51155853271484,0.205990625,0.0042915535159409,196.51159885951452,305.8571297781808,2.4931003706795827,2.9162346635546004,False,False,False
31465,40137021,2021-10-12,334.0155043061245,1.6188068389892578,79.73277282714844,0.2037125,0.0036214084830135,205.62359837123327,304.7832685198103,2.4110426902770996,3.394345385687692,False,False,False
31466,40137021,2021-10-13,337.31459059990834,1.9032611846923828,48.056453704833984,0.201434375,0.0029801859054714,210.9484405517578,303.80150931222096,2.3244955199105397,3.266780274254935,False,False,False
31467,40137021,2021-10-14,327.3387783496967,2.093250036239624,53.18403625488281,0.19915625,0.0031308818142861,212.259517124721,302.815926688058,2.2199638230460033,3.2121923651014055,False,False,False
31468,40137021,2021-10-15,324.3938933575731,2.69929575920105,59.64237976074219,0.196878125,0.0028832321986556,216.00103323800224,302.2949959891183,2.1924311092921664,3.189360107694353,False,False,False
31469,40137021,2021-10-16,324.6179819434994,3.331619501113892,64.36663055419922,0.1946,0.0031295646913349,218.03965323311942,302.8282557896205,2.363936628614153,3.116757937840053,False,False,False
31470,40137021,2021-10-17,290.28564461913294,3.09493088722229,65.49120330810547,0.1947359375,0.0042119398713111,212.81183515276228,303.38399396623885,2.4741780076708113,3.2936367647988454,False,False,False
